"Año";"Mes";"División";"Grupo";"Clase";"Subclase";"Producto";"Glosa";"Ponderación";"Índice";"Variación Mensual (%)";"Variación Acumulada (%)";"Variación 12 Meses (%)";"Incidencia Mensual (%)";"Incidencia Acumulada (%)";"Incidencia 12 Meses (%)"
2023;10;1;1;7;1;5;"PALTA";0,33389;136,65;0,7;9,2;11,8;0,002;0,03;0,038
2023;10;1;1;7;1;6;"PIMENTÓN Y PIMIENTO";0,0516;230,04;17,9;43,4;30,7;0,014;0,028;0,022
2023;10;1;1;7;1;7;"TOMATE";0,32495;152;-3,3;8,9;2,4;-0,013;0,031;0,009
2023;10;1;1;7;1;8;"ZANAHORIA";0,06898;136,46;-0,1;-11,5;-24,4;0;-0,01;-0,024
2023;10;1;1;7;1;9;"ZAPALLO";0,0856;156,42;4,7;3,8;6,5;0,004;0,004;0,006
2023;10;1;1;7;1;10;"ZAPALLO ITALIANO";0,03675;162,41;-0,2;25,4;-11;0;0,009;-0,006
2023;10;1;1;7;1;11;"VERDURAS DE ESTACIÓN";0,30569;146,6;1,4;5,9;0,6;0,005;0,019;0,002
2023;10;1;1;7;1;12;"VERDURAS CONGELADAS";0,11295;151,6;2,6;3,4;7,5;0,003;0,004;0,009
2023;10;1;1;7;1;13;"VERDURAS EN CONSERVA";0,04367;178,95;2,4;0;8,8;0,001;0;0,005
2023;10;1;1;7;1;14;"VERDURAS ENCURTIDAS";0,0731;130,49;-2,8;6,1;3,9;-0,002;0,004;0,003
2023;10;1;1;7;2;;"LEGUMBRES SECAS";0,14401;134,26;0,8;6,1;11,9;0,001;0,009;0,016
2023;10;1;1;7;2;1;"LEGUMBRES";0,14401;134,26;0,8;6,1;11,9;0,001;0,009;0,016
2023;10;1;1;7;3;;"TUBÉRCULOS Y PRODUCTOS DERIVADOS";0,51907;222,96;-0,4;61,8;74,1;-0,004;0,343;0,387
2023;10;1;1;7;3;1;"PAPA";0,3362;256,83;-1,4;93,4;111,6;-0,009;0,323;0,357
2023;10;1;1;7;3;2;"PAPAS CONGELADAS Y DESHIDRATADAS";0,05833;175,01;2,1;12,6;16,2;0,002;0,009;0,011
2023;10;1;1;7;3;3;"PAPAS FRITAS";0,12454;153,99;3,1;7,8;13,6;0,004;0,011;0,018
2023;10;1;1;8;;;"AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR";0,92862;155,33;2,5;11,7;13,8;0,026;0,117;0,138
2023;10;1;1;8;1;;"AZÚCAR Y ENDULZANTES";0,17443;168,38;3,5;9,6;10,5;0,007;0,02;0,022
2023;10;1;1;8;1;1;"AZÚCAR";0,13136;183,58;3,9;10,2;12,1;0,007;0,017;0,02
2023;10;1;1;8;1;2;"ENDULZANTE";0,04307;122,02;2;7;3,6;0,001;0,003;0,001
2023;10;1;1;8;2;;"MERMELADA, MANJAR Y OTROS DULCES UNTABLES";0,14835;174,77;3,7;15,9;20,5;0,007;0,028;0,035
2023;10;1;1;8;2;1;"MERMELADA";0,07621;168,72;0,6;16,2;24,8;0,001;0,014;0,02
2023;10;1;1;8;2;2;"MANJAR Y DULCES UNTABLES";0,07214;181,17;6,9;15,7;16,5;0,006;0,014;0,015
2023;10;1;1;8;3;;"CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA";0,35221;146,1;0,3;8,6;11,7;0,001;0,032;0,042
2023;10;1;1;8;3;1;"CARAMELOS Y GOMA DE MASCAR";0,09733;157,96;-0,7;11,7;16,3;-0,001;0,012;0,017
2023;10;1;1;8;3;2;"CHOCOLATE";0,25488;141,57;0,7;7,4;9,9;0,002;0,019;0,026
2023;10;1;1;8;4;;"HELADOS";0,25363;147,8;4,1;15,1;15,1;0,011;0,038;0,039
2023;10;1;1;8;4;1;"HELADO";0,25363;147,8;4,1;15,1;15,1;0,011;0,038;0,039
2023;10;1;1;9;;;"OTROS PRODUCTOS ALIMENTICIOS";0,6977;160,15;1,4;10,6;15,2;0,012;0,083;0,115
2023;10;1;1;9;1;;"SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS";0,12217;153,1;1,6;6,2;12,4;0,002;0,008;0,016
2023;10;1;1;9;1;1;"SAL";0,02511;143,95;3,2;5,3;10,7;0,001;0,001;0,003
2023;10;1;1;9;1;2;"HIERBAS, ESPECIAS Y CONDIMENTOS";0,09706;155,46;1,2;6,4;12,9;0,001;0,007;0,013
2023;10;1;1;9;2;;"SALSAS Y ADEREZOS";0,29939;177,45;2,3;17,4;21,6;0,009;0,061;0,074
2023;10;1;1;9;2;1;"SALSAS";0,10893;176,33;1,5;18,1;24;0,002;0,023;0,029
2023;10;1;1;9;2;2;"ADEREZOS";0,19046;178,1;2,8;17;20,3;0,007;0,038;0,045
2023;10;1;1;9;3;;"SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS";0,27614;144,5;0,3;4,6;8,7;0,001;0,014;0,025
2023;10;1;1;9;3;1;"SOPAS Y CREMAS";0,087;138,48;-1,5;5,9;8,7;-0,001;0,005;0,008
2023;10;1;1;9;3;2;"ALIMENTOS PARA BEBÉ";0,1037;157,75;2,5;7,6;12,1;0,003;0,009;0,014
2023;10;1;1;9;3;3;"POSTRES NO LÁCTEOS";0,08544;134,55;-0,9;-0,6;4,2;-0,001;-0,001;0,004
2023;10;1;2;;;;"BEBIDAS NO ALCOHÓLICAS";2,164;143,53;3,2;5,7;8,5;0,073;0,131;0,191
2023;10;1;2;1;;;"CAFÉ, TÉ Y CACAO";0,38216;157,31;-0,6;6,9;12,8;-0,003;0,03;0,054
2023;10;1;2;1;1;;"CAFÉ Y SUCEDÁNEOS";0,15522;156,51;-2,5;5,7;15;-0,005;0,01;0,025
2023;10;1;2;1;1;1;"CAFÉ Y SUCEDÁNEOS";0,15522;156,51;-2,5;5,7;15;-0,005;0,01;0,025
2023;10;1;2;1;2;;"TÉ";0,17671;156,21;0,9;6,3;9,5;0,002;0,013;0,019
2023;10;1;2;1;2;1;"TÉ";0,17671;156,21;0,9;6,3;9,5;0,002;0,013;0,019
2023;10;1;2;1;3;;"CACAO Y FORTIFICANTE EN POLVO";0,05023;163,68;0;13,4;18,3;0;0,008;0,01
2023;10;1;2;1;3;1;"SABORIZANTE PARA LECHE";0,05023;163,68;0;13,4;18,3;0;0,008;0,01
2023;10;1;2;2;;;"AGUAS MINERALES, REFRESCOS, GASEOSAS Y JUGOS DE FRUTA";1,78184;140,57;4,2;5,4;7,5;0,076;0,1;0,137
2023;10;1;2;2;1;;"AGUA MINERAL Y PURIFICADA";0,21102;139,28;6,1;12,5;13,2;0,013;0,025;0,027
2023;10;1;2;2;1;1;"AGUA EMBOTELLADA";0,21102;139,28;6,1;12,5;13,2;0,013;0,025;0,027
2023;10;1;2;2;2;;"BEBIDAS DE FANTASÍA";1,14376;142,04;5,5;4,3;6;0,063;0,052;0,072
2023;10;1;2;2;2;1;"BEBIDA GASEOSA";1,08369;143,12;5,7;4,2;5,9;0,063;0,048;0,068
2023;10;1;2;2;2;2;"BEBIDA ISOTÓNICA Y ENERGIZANTE";0,06007;122,53;1,6;6,7;6,9;0,001;0,004;0,004
2023;10;1;2;2;3;;"JUGOS LÍQUIDOS Y EN POLVO";0,42706;137,29;0;5,4;9,2;0;0,023;0,039
2023;10;1;2;2;3;1;"JUGO LÍQUIDO";0,32951;134,17;-0,2;5,2;10;-0,001;0,017;0,032
2023;10;1;2;2;3;2;"JUGO EN POLVO";0,09755;147,81;0,7;6;6,7;0,001;0,006;0,007
2023;10;2;;;;;"BEBIDAS ALCOHÓLICAS Y TABACO";4,77767;131,81;2,4;7,6;9,2;0,112;0,345;0,417
2023;10;2;1;;;;"BEBIDAS ALCOHÓLICAS";2,8708;125,7;4,3;7,9;9,3;0,112;0,206;0,241
2023;10;2;1;1;;;"BEBIDAS DESTILADAS";0,50926;126,16;1,6;5,7;4,4;0,008;0,027;0,021
2023;10;2;1;1;1;;"DESTILADOS";0,50926;126,16;1,6;5,7;4,4;0,008;0,027;0,021
2023;10;2;1;1;1;1;"PISCO";0,23562;124,79;-0,7;2;3,4;-0,002;0,004;0,008
2023;10;2;1;1;1;2;"RON";0,07718;134,66;1,8;8,3;6,8;0,001;0,006;0,005
2023;10;2;1;1;1;3;"WHISKY";0,14032;120,81;5,6;12;3,5;0,007;0,014;0,004
2023;10;2;1;1;1;4;"VODKA";0,05614;133,63;1,9;3,9;6,8;0,001;0,002;0,004
2023;10;2;1;2;;;"VINOS";0,96935;143,56;8,7;14,4;11,2;0,084;0,136;0,11
2023;10;2;1;2;1;;"VINOS";0,96935;143,56;8,7;14,4;11,2;0,084;0,136;0,11
2023;10;2;1;2;1;1;"VINO";0,86682;145,39;8,6;16;12,8;0,075;0,135;0,112
2023;10;2;1;2;1;2;"VINO ESPUMOSO";0,10253;128,02;9,6;1;-2,2;0,009;0,001;-0,002
2023;10;2;1;3;;;"CERVEZAS";1,39219;113,09;1,8;3,6;9,8;0,021;0,043;0,11
2023;10;2;1;3;1;;"CERVEZAS";1,39219;113,09;1,8;3,6;9,8;0,021;0,043;0,11
2023;10;2;1;3;1;1;"CERVEZA";1,39219;113,09;1,8;3,6;9,8;0,021;0,043;0,11
2023;10;2;2;;;;"TABACO";1,90687;141;0;7,2;9,1;0;0,139;0,176
2023;10;2;2;1;;;"TABACO";1,90687;141;0;7,2;9,1;0;0,139;0,176
2023;10;2;2;1;1;;"CIGARRILLOS";1,90687;141;0;7,2;9,1;0;0,139;0,176
2023;10;2;2;1;1;1;"CIGARRILLOS";1,90687;141;0;7,2;9,1;0;0,139;0,176
2023;10;3;;;;;"VESTUARIO Y CALZADO";3,50596;102,61;-3,7;1,8;4;-0,102;0,049;0,108
2023;10;3;1;;;;"VESTUARIO";2,30493;93,33;-4;-0,7;3,3;-0,067;-0,011;0,054
2023;10;3;1;1;;;"MATERIALES PARA VESTUARIO";0,03406;147,15;1;2,5;3,6;0;0,001;0,001
2023;10;3;1;1;1;;"TELAS PARA CONFECCIÓN DE VESTUARIO";0,03406;147,15;1;2,5;3,6;0;0,001;0,001
2023;10;3;1;1;1;1;"TELAS PARA CONFECCIÓN DE VESTUARIO";0,03406;147,15;1;2,5;3,6;0;0,001;0,001
2023;10;3;1;2;;;"VESTUARIO";2,09326;89,51;-4,5;-0,4;3,8;-0,066;-0,005;0,054
2023;10;3;1;2;1;;"VESTUARIO PARA HOMBRE";0,64714;82,88;-6,6;-6,4;0,5;-0,028;-0,029;0,002
2023;10;3;1;2;1;1;"ROPA DE ABRIGO PARA HOMBRE";0,17216;70,98;-4,4;-3,3;-1,7;-0,004;-0,003;-0,002
2023;10;3;1;2;1;2;"PANTALON LARGO Y CORTO PARA HOMBRE";0,23837;89,88;-7;-8,7;-1,4;-0,012;-0,016;-0,002
2023;10;3;1;2;1;3;"CAMISA Y POLERA PARA HOMBRE";0,19681;78,39;-7,9;-7,4;3,5;-0,01;-0,01;0,004
2023;10;3;1;2;1;4;"ROPA INTERIOR Y DE DORMIR PARA HOMBRE";0,0398;114,67;-5,7;0,3;6,1;-0,002;0;0,002
2023;10;3;1;2;2;;"VESTUARIO PARA MUJER";0,76977;73,27;-5,9;-8,9;-4,5;-0,027;-0,043;-0,021
2023;10;3;1;2;2;1;"ROPA DE ABRIGO PARA MUJER";0,20708;67,22;-5,6;-17,7;-14,4;-0,006;-0,023;-0,018
2023;10;3;1;2;2;2;"PANTALÓN, FALDA Y VESTIDO PARA MUJER";0,28385;58,55;-5,7;-9,4;-5,2;-0,008;-0,013;-0,007
2023;10;3;1;2;2;3;"BLUSA Y POLERA PARA MUJER";0,16895;89,36;-6,7;-1,6;3,2;-0,008;-0,002;0,004
2023;10;3;1;2;2;4;"ROPA DEPORTIVA Y DE BAÑO PARA MUJER";0,02628;42,96;-2,6;-18,9;-12,7;0;-0,002;-0,001
2023;10;3;1;2;2;5;"ROPA INTERIOR Y DE DORMIR PARA MUJER";0,08361;115,22;-5,9;-2,9;3,1;-0,005;-0,002;0,002
2023;10;3;1;2;3;;"VESTUARIO INFANTIL";0,27728;75,66;-6,3;-6,9;-3,7;-0,011;-0,012;-0,006
2023;10;3;1;2;3;1;"ROPA DE ABRIGO INFANTIL";0,05708;70,13;-7,9;-7,2;-4,6;-0,003;-0,002;-0,002
2023;10;3;1;2;3;2;"PANTALÓN, FALDA Y VESTIDO INFANTIL";0,07989;100,13;-5,2;-4,2;-0,3;-0,003;-0,003;0
2023;10;3;1;2;3;3;"CAMISA, BLUSA Y POLERA INFANTIL";0,05971;45,92;-6,2;-8,8;-10,1;-0,001;-0,002;-0,002
2023;10;3;1;2;3;4;"ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL";0,03397;76,14;-7,6;-8,2;-0,6;-0,002;-0,002;0
2023;10;3;1;2;3;5;"ROPA INTERIOR Y DE DORMIR INFANTIL";0,02386;85,67;-6,6;-10,9;-8,1;-0,001;-0,002;-0,001
2023;10;3;1;2;3;6;"VESTUARIO PARA LACTANTE";0,02277;70,43;-5,2;-8,1;-5,4;-0,001;-0,001;-0,001
2023;10;3;1;2;4;;"VESTUARIO ESCOLAR";0,39907;141,21;0;21,7;21,7;0;0,078;0,079
2023;10;3;1;2;4;1;"UNIFORME Y ROPA DEPORTIVA ESCOLAR";0,39907;141,21;0;21,7;21,7;0;0,078;0,079
2023;10;3;1;3;;;"ARTÍCULOS Y ACCESORIOS DE VESTIR";0,11757;123,35;-2;-8,8;-5,4;-0,002;-0,011;-0,007
2023;10;3;1;3;1;;"ARTÍCULOS Y ACCESORIOS DE VESTIR";0,11757;123,35;-2;-8,8;-5,4;-0,002;-0,011;-0,007
2023;10;3;1;3;1;1;"ARTÍCULOS PARA REPARACIÓN DE VESTUARIO";0,03652;139,98;0;2;3,1;0;0,001;0,001
2023;10;3;1;3;1;2;"ACCESORIOS DE VESTIR";0,08105;115,86;-3;-13,8;-9,5;-0,002;-0,012;-0,008
2023;10;3;1;4;;;"LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;137,35;0,6;7,4;9,5;0;0,004;0,006
2023;10;3;1;4;1;;"SERVICIOS DE LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;137,35;0,6;7,4;9,5;0;0,004;0,006
2023;10;3;1;4;1;1;"SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;137,35;0,6;7,4;9,5;0;0,004;0,006
2023;10;3;2;;;;"CALZADO";1,20103;120,42;-3,1;5,7;5;-0,035;0,06;0,054
2023;10;3;2;1;;;"ZAPATOS Y OTROS CALZADOS";1,20103;120,42;-3,1;5,7;5;-0,035;0,06;0,054
2023;10;3;2;1;1;;"CALZADO PARA HOMBRE";0,38761;152,76;-2,9;5,8;6,8;-0,014;0,025;0,029
2023;10;3;2;1;1;1;"ZAPATILLAS PARA HOMBRE";0,23515;186,33;-2,8;7,5;8,6;-0,009;0,024;0,027
2023;10;3;2;1;1;2;"ZAPATOS PARA HOMBRE";0,15246;100,99;-3,4;1,4;1,8;-0,004;0,002;0,002
2023;10;3;2;1;2;;"CALZADO PARA MUJER";0,47835;96,05;-2,5;-1,2;-3,8;-0,009;-0,004;-0,014
2023;10;3;2;1;2;1;"ZAPATILLAS PARA MUJER";0,14788;146,2;-1,5;2,6;-1;-0,002;0,004;-0,002
2023;10;3;2;1;2;2;"ZAPATOS PARA MUJER";0,14463;67,07;-3,5;-5;-12,6;-0,003;-0,004;-0,011
2023;10;3;2;1;2;3;"CALZADO DE ESTACIÓN PARA MUJER";0,18584;78,68;-3,3;-3,9;-1,5;-0,004;-0,005;-0,002
2023;10;3;2;1;3;;"CALZADO INFANTIL";0,33507;117,78;-4,2;14,6;14,4;-0,013;0,039;0,039
2023;10;3;2;1;3;1;"ZAPATILLA INFANTIL";0,1438;122,01;-8,6;12,7;14,1;-0,012;0,015;0,017
2023;10;3;2;1;3;2;"ZAPATO INFANTIL";0,04193;76,9;-2,3;-9,5;-15,2;-0,001;-0,003;-0,005
2023;10;3;2;1;3;3;"CALZADO ESCOLAR";0,14934;125,19;0;22;22;0;0,026;0,026
2023;10;4;;;;;"VIVIENDA Y SERVICIOS BÁSICOS";14,8272;131,57;1;4,6;4,6;0,14;0,664;0,673
2023;10;4;1;;;;"ARRIENDOS EFECTIVOS";5,52872;127,51;0,2;7,2;8,3;0,008;0,369;0,423
2023;10;4;1;1;;;"ARRIENDOS EFECTIVOS";5,52872;127,51;0,2;7,2;8,3;0,008;0,369;0,423
2023;10;4;1;1;1;;"ARRIENDO EFECTIVO";5,52872;127,51;0,2;7,2;8,3;0,008;0,369;0,423
2023;10;4;1;1;1;1;"ARRIENDO";5,52872;127,51;0,2;7,2;8,3;0,008;0,369;0,423
2023;10;4;2;;;;"CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";1,71195;157,48;-0,4;5;5,3;-0,008;0,1;0,106
2023;10;4;2;1;;;"MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,82245;144,88;-1,6;2,4;0,9;-0,014;0,022;0,009
2023;10;4;2;1;1;;"MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,82245;144,88;-1,6;2,4;0,9;-0,014;0,022;0,009
2023;10;4;2;1;1;1;"MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA";0,46731;143,98;-0,2;4,5;0,6;-0,001;0,022;0,003
2023;10;4;2;1;1;2;"PINTURA Y BARNIZ";0,15008;145,18;-0,5;1,1;1,7;-0,001;0,002;0,003
2023;10;4;2;1;1;3;"GRIFERIA Y ACCESORIOS";0,15152;131,55;-7,6;-3,2;-1,3;-0,012;-0,005;-0,002
2023;10;4;2;1;1;4;"SELLANTES Y PEGAMENTOS";0,05354;189,57;-0,1;3,5;6;0;0,003;0,004
2023;10;4;2;2;;;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;169,13;0,6;7,2;9;0,007;0,078;0,097
2023;10;4;2;2;1;;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;169,13;0,6;7,2;9;0,007;0,078;0,097
2023;10;4;2;2;1;1;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;169,13;0,6;7,2;9;0,007;0,078;0,097
2023;10;4;3;;;;"SUMINISTROS DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA";3,19834;127,59;1,7;4,8;3,8;0,051;0,145;0,118
2023;10;4;3;1;;;"SUMINISTRO DE AGUA";1,65637;139,83;0;1,3;1,8;0;0,022;0,032
2023;10;4;3;1;1;;"SUMINISTRO DE AGUA Y ALCANTARILLADO";1,65637;139,83;0;1,3;1,8;0;0,022;0,032
2023;10;4;3;1;1;1;"AGUA POTABLE";1,65637;139,83;0;1,3;1,8;0;0,022;0,032
2023;10;4;3;2;;;"SERVICIO DE RETIRO DE BASURA";0,09053;122,27;0;11,1;11,1;0;0,009;0,009
2023;10;4;3;2;1;;"SERVICIO DE RETIRO DE BASURA";0,09053;122,27;0;11,1;11,1;0;0,009;0,009
2023;10;4;3;2;1;1;"SERVICIO DE RETIRO DE BASURA";0,09053;122,27;0;11,1;11,1;0;0,009;0,009
2023;10;4;3;3;;;"OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA";1,45144;113,96;4,3;9,8;6,3;0,051;0,114;0,076
2023;10;4;3;3;1;;"OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA";0,08189;136,57;-7,5;-4,3;-2,3;-0,007;-0,004;-0,002
2023;10;4;3;3;1;1;"SERVICIO DE ALARMA PARA LA VIVIENDA";0,08189;136,57;-7,5;-4,3;-2,3;-0,007;-0,004;-0,002
2023;10;4;3;3;2;;"GASTOS DE COPROPIEDAD";1,36955;112,61;5,2;11;6,9;0,058;0,118;0,079
2023;10;4;3;3;2;1;"GASTO COMÚN";1,36955;112,61;5,2;11;6,9;0,058;0,118;0,079
2023;10;4;4;;;;"ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES";4,38819;129,47;2,1;1,1;0,6;0,088;0,05;0,027
2023;10;4;4;1;;;"ELECTRICIDAD";2,27238;115,52;0;-0,7;-0,5;0;-0,014;-0,011
2023;10;4;4;1;1;;"ELECTRICIDAD";2,27238;115,52;0;-0,7;-0,5;0;-0,014;-0,011
2023;10;4;4;1;1;1;"ELECTRICIDAD";2,27238;115,52;0;-0,7;-0,5;0;-0,014;-0,011
2023;10;4;4;2;;;"GAS";1,61066;142,71;4,4;4;-0,9;0,073;0,068;-0,016
2023;10;4;4;2;1;;"GAS POR RED";0,46326;155,47;3,2;5;4,7;0,017;0,026;0,025
2023;10;4;4;2;1;1;"GAS POR RED";0,46326;155,47;3,2;5;4,7;0,017;0,026;0,025
2023;10;4;4;2;2;;"GAS LICUADO";1,1474;137,56;5;3,5;-3,2;0,056;0,041;-0,042
2023;10;4;4;2;2;1;"GAS LICUADO";1,1474;137,56;5;3,5;-3,2;0,056;0,041;-0,042
2023;10;4;4;3;;;"OTROS COMBUSTIBLES DE USO DOMÉSTICO";0,50515;149,96;2,8;-0,7;10,1;0,015;-0,004;0,054
2023;10;4;4;3;1;;"OTROS COMBUSTIBLES DE USO DOMÉSTICO";0,50515;149,96;2,8;-0,7;10,1;0,015;-0,004;0,054
2023;10;4;4;3;1;1;"CARBÓN";0,04009;119,34;0,2;2,5;3,8;0;0,001;0,001
2023;10;4;4;3;1;2;"PARAFINA";0,11292;188,24;11,9;-16,2;22,8;0,017;-0,032;0,031
2023;10;4;4;3;1;3;"LEÑA";0,35214;141,17;-0,5;7,5;6;-0,002;0,027;0,022
2023;10;5;;;;;"EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR";6,52285;122;-1,6;0,5;2,3;-0,098;0,029;0,141
2023;10;5;1;;;;"MUEBLES Y ACCESORIOS PARA EL HOGAR";1,00617;116,98;-6,9;-7,9;-5,6;-0,066;-0,078;-0,054
2023;10;5;1;1;;;"MUEBLES Y ARTÍCULOS PARA EL HOGAR";0,98359;115,63;-7,1;-8,3;-6;-0,066;-0,08;-0,057
2023;10;5;1;1;1;;"MUEBLES PARA EL HOGAR";0,81282;119,52;-7,1;-7,2;-4,7;-0,056;-0,059;-0,037
2023;10;5;1;1;1;1;"CAMA";0,24409;129,82;-5,3;-4,8;-1,3;-0,013;-0,012;-0,003
2023;10;5;1;1;1;2;"COLCHÓN";0,04889;117,95;-9,1;-11,3;-8,2;-0,004;-0,006;-0,004
2023;10;5;1;1;1;3;"MUEBLES DE COMEDOR";0,12316;116,96;-5,4;-8,4;-5,6;-0,006;-0,01;-0,007
2023;10;5;1;1;1;4;"MUEBLES PARA COCINA";0,08476;134,83;-1,8;-6;-2,8;-0,002;-0,006;-0,003
2023;10;5;1;1;1;5;"MUEBLES PARA LIVING";0,31192;108,55;-10,6;-8,6;-7,3;-0,03;-0,025;-0,021
2023;10;5;1;1;2;;"ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR";0,17077;97,12;-7,5;-14;-13,1;-0,01;-0,021;-0,02
2023;10;5;1;1;2;1;"ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS";0,05674;79,74;-22,2;-26,6;-28,4;-0,01;-0,013;-0,014
2023;10;5;1;1;2;2;"ARTÍCULOS ORNAMENTALES";0,11403;105,77;-0,4;-8;-5,5;0;-0,008;-0,005
2023;10;5;1;2;;;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;175,75;0,1;4,8;9,5;0;0,001;0,003
2023;10;5;1;2;1;;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;175,75;0,1;4,8;9,5;0;0,001;0,003
2023;10;5;1;2;1;1;"SERVICIO DE REPARACIÓN DE MUEBLES";0,02258;175,75;0,1;4,8;9,5;0;0,001;0,003
2023;10;5;2;;;;"TEXTILES PARA EL HOGAR";0,26025;91,55;-2,9;-5,6;-1,4;-0,005;-0,011;-0,003
2023;10;5;2;1;;;"TEXTILES PARA EL HOGAR";0,26025;91,55;-2,9;-5,6;-1,4;-0,005;-0,011;-0,003
2023;10;5;2;1;1;;"TEXTILES PARA EL HOGAR";0,26025;91,55;-2,9;-5,6;-1,4;-0,005;-0,011;-0,003
2023;10;5;2;1;1;1;"TEXTILES PARA CAMA";0,15219;82,18;-3,4;-10;-6,3;-0,003;-0,011;-0,007
2023;10;5;2;1;1;2;"TEXTILES PARA BAÑO Y COCINA";0,06102;107,35;-2,2;0,5;8,4;-0,001;0;0,004
2023;10;5;2;1;1;3;"TEXTILES PARA LIVING Y COMEDOR";0,04704;101,39;-2,5;-1,1;-0,2;-0,001;0;0
2023;10;5;3;;;;"ARTEFACTOS PARA EL HOGAR";0,86579;118,73;-1,7;-6,4;-3,3;-0,013;-0,054;-0,027
2023;10;5;3;1;;;"GRANDES ARTEFACTOS ELÉCTRICOS O NO PARA EL HOGAR";0,6103;119,17;-2,2;-9;-5,4;-0,012;-0,056;-0,032
2023;10;5;3;1;1;;"LÍNEA BLANCA";0,6103;119,17;-2,2;-9;-5,4;-0,012;-0,056;-0,032
2023;10;5;3;1;1;1;"CALEFÓN";0,03793;154,01;-1,8;-5,9;-2,5;-0,001;-0,003;-0,001
2023;10;5;3;1;1;2;"COCINA";0,07588;145,02;-3,2;-4,2;-3,8;-0,003;-0,004;-0,003
2023;10;5;3;1;1;3;"ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR";0,07897;124,85;0;-12,5;-12,5;0;-0,011;-0,011
2023;10;5;3;1;1;4;"HORNOS ELÉCTRICOS Y MICROONDAS";0,02647;123,56;0,8;-0,3;1,5;0;0;0
2023;10;5;3;1;1;5;"LAVADORA";0,19793;108,43;-4,1;-12,2;-7,4;-0,007;-0,023;-0,013
2023;10;5;3;1;1;6;"REFRIGERADOR";0,19312;110,25;-1,4;-8,4;-2,2;-0,002;-0,015;-0,004
2023;10;5;3;2;;;"PEQUEÑOS ARTEFACTOS PARA EL HOGAR";0,21586;115,37;-0,6;-0,2;1,4;-0,001;0;0,003
2023;10;5;3;2;1;;"ELECTRODOMÉSTICOS";0,21586;115,37;-0,6;-0,2;1,4;-0,001;0;0,003
2023;10;5;3;2;1;1;"ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA";0,18237;117,2;-0,3;0,7;1,9;0;0,001;0,003
2023;10;5;3;2;1;2;"PLANCHA";0,03349;105,39;-2,4;-5,3;-1,5;-0,001;-0,002;0
2023;10;5;3;3;;;"REPARACIÓN DE ARTEFACTOS PARA EL HOGAR";0,03963;130,24;0,9;5,4;5,6;0;0,002;0,002
2023;10;5;3;3;1;;"SERVICIOS DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS";0,03963;130,24;0,9;5,4;5,6;0;0,002;0,002
2023;10;5;3;3;1;1;"SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS";0,03963;130,24;0,9;5,4;5,6;0;0,002;0,002
2023;10;5;4;;;;"ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR";0,28175;115,05;-0,4;1,8;-2,4;-0,001;0,004;-0,006
2023;10;5;4;1;;;"ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR";0,28175;115,05;-0,4;1,8;-2,4;-0,001;0,004;-0,006
2023;10;5;4;1;1;;"ARTÍCULOS Y UTENSILIOS PARA EL HOGAR";0,28175;115,05;-0,4;1,8;-2,4;-0,001;0,004;-0,006
2023;10;5;4;1;1;1;"VAJILLA";0,13225;104,95;-2;1,1;-4,5;-0,002;0,001;-0,005
